"valoreEuro","totTrans","codiceCorrispondenteAcq","codiceEsercenteAccettazione","insegnaPuntoVendita","idCarta","mese","anno"
"143.56","2","466259","75165888100014","PAYPLUG.COM","5D0B532A4D457672BD40EEF3637328D3","02","2019"
"23.0","1","466259","75165888100014","PAYPLUG.COM","3A374C55D332CD59B339E58684ABD38F","03","2019"
"33.58","1","00000012916","75165888100014","PAYPLUG.COM","3769974B62F5A71CB156E9135516F514","02","2019"
"71.45","1","497400","75165888100014","PAYPLUG         4405771","D1CCF0EFC6BBB7560029F85A1C80310C","02","2019"
"437.6","1","497400","75165888100014","PAYPLUG         4405771","9CB3124302E58E07596D6A5233CAFC05","01","2019"
"126.78","1","497400","75165888100014","PAYPLUG         4405771","28A895181A9F475BDFC6BC2980241E88","01","2019"
"26.89","1","497400","75165888100014","PAYPLUG         4405771","AFEE36E3430F4B1B6D7274D8CF3B4397","02","2019"
"158.6","1","00000013239","75165888100014","PAYPLUG","7860E4950DE407DF3756EA3433D0EBD9","01","2019"
"99.9","1","466259","75165888100014","PAYPLUG.COM","F91436D5321144AAA683F1530C3C6B41","01","2019"
"70.22","1","466259","75165888100014","CIAMANIMALI","F8AD8385F016E769AA1621CC71785784","03","2019"
"51.1","1","466259","75165888100014","CIAMANIMALI","9F27DCE70B12F4B46EF2A9EDFA259A29","03","2019"
"44.78","1","00000012916","75165888100014","BPM POWER.COM","F094F5EC78CA72F1E970272936722FC7","01","2019"
"189.43","1","466259","75165888100014","BPM POWER.COM","BC6C90F957CBB72EA7D46784F9B5576C","01","2019"
"375.9","1","466259","75165888100014","ACCESS AUTO 4x4","DA7031DB8AA3229FC43850D83C7D669E","03","2019"
"35.12","1","466259","75165888100014","PUNTO RIGENERA","C5E4308AA0181272B88D83DAE45C3339","02","2019"
"16.11","1","466259","75165888100014","PUNTO RIGENERA","0078BF6AD2EDCAB507A21C08BB29614C","01","2019"
"44.82","1","00000012916","75165888100014","PUNTO RIGENERA","CFB2AC01AD7F126F94654682211A7DC7","03","2019"
"49.8","1","466259","75165888100014","PAYPLUG.COM","8B77EEF9242595F7168A0601C280B713","01","2019"
"159.21","1","466259","75165888100014","PAYPLUG.COM","4FFE57F01428649BDA08E2D655B31EB4","02","2019"
"93.9","1","466259","75165888100014","PAYPLUG.COM","46159306196B8A7A02D1AEAD72E52857","03","2019"
"155.42","1","00000012916","75165888100014","PAYPLUG.COM","031320908F65C55FF711BA59860BFD84","02","2019"
"39.31","1","00000012916","75165888100014","PAYPLUG.COM","C33A73E58AB1C66DF1CB4889B32B9C1C","02","2019"
"50.399999999999984","5","466259","75165888100014","PAYPLUG.COM","0BB768E7F13ED138291005C20BE85A84","02","2019"
"87.1","1","00000012916","75165888100014","PAYPLUG.COM","F7A5C16B8D3C6170251BD2A997D7C924","02","2019"
"77.82","1","00000012916","75165888100014","PAYPLUG.COM","37BE58AB7773EC12F44A424115702668","03","2019"
"96.89","1","00000012916","75165888100014","PAYPLUG.COM","657A3BCB3CB81AA01F47FD4E275A3E13","02","2019"
"43.7","1","497400","75165888100014","PAYPLUG         4405771","C7F326F920F2DA08FB827DA66D485A97","01","2019"
"42.89","1","00000012916","75165888100014","PAYPLUG.COM","D9E4AE974F736BA6BA4B90150D4B8EDA","03","2019"
"73.78","1","466259","75165888100014","PAYPLUG.COM","5AAAD38035C54794FF0C04156F3081E0","03","2019"
"40.0","1","466259","75165888100014","PAYPLUG.COM","05E8483F5D728D18AE30858B68FB8FB3","03","2019"
"56.8","1","00000012916","75165888100014","PAYPLUG.COM","53EAB58B9F03BCA807FA5EC59991253B","03","2019"
"14.89","1","00000012916","75165888100014","PAYPLUG.COM","A3C44D07FB98698E22E6328A0A2AADBD","02","2019"
"17.89","1","00000012916","75165888100014","PAYPLUG.COM","A14607D230EAA2ABE445F44FE957EA05","02","2019"
"626.25","1","466259","75165888100014","PAYPLUG.COM","471E6E1619C851FB941870C236B535EF","02","2019"
"202.0","1","466259","75165888100014","PAYPLUG.COM","7CCC5ACBE580BB61B428C3667AD94A44","02","2019"
"95.0","1","466259","75165888100014","PAYPLUG.COM","F8E5211693955188978160F07CD6E44B","01","2019"
"130.0","2","00000013239","75165888100014","PAYPLUG","95C6B89E831F15755476EF1D623CF9FA","03","2019"
"97.97","1","466259","75165888100014","PAYPLUG.COM","F318D5F2D3BB0F50714EEA8DF31EBEB6","03","2019"
"38.06","1","466259","75165888100014","PAYPLUG.COM","0C1B4B44DE5084E7B7AE47C2FE14964C","03","2019"
"80.54","3","466259","75165888100014","PAYPLUG.COM","3DCB65E8F8F7C0B24C37E18DBE25239A","03","2019"
"217.77","1","466259","75165888100014","PAYPLUG.COM","58EDD2A9E1DE5FF1258C2CF60E30EEAA","03","2019"
"145.06","1","00000013239","75165888100014","PAYPLUG               23 RUE JEAN JACQUES ROUSSEAU                    PARIS        75001     FRAFRA","3F66DA561AE6D65B7CD8F106E340C9DC","01","2019"
"177.84","1","497400","75165888100014","PAYPLUG         4405771","E486A0DC91D7EC283F2C58CF48B0BFCE","01","2019"
"503.89","1","00000012916","75165888100014","PAYPLUG.COM","614E520F99FD4BC6E868957AA2743386","02","2019"
"27.99","1","466259","75165888100014","PAYPLUG.COM","031F837DA297B04FB31D48D083958DCB","03","2019"
"92.2","1","00000013239","75165888100014","PAYPLUG","DFDAA316CEBF654F65DD913C5A41E12D","01","2019"
"52.8","1","466259","75165888100014","PAYPLUG.COM","C0A32A83FB38414F67AED8C97B3F9A6F","02","2019"
"128.1","1","00000012916","75165888100014","PAYPLUG.COM","318AC6C33A6A0CF9931EDF5A3D756079","03","2019"
"421.0","1","00000013239","75165888100014","PAYPLUG","B3627EF44EEE84FC5DBB2CBE7B890340","02","2019"
"43.0","1","00000013239","75165888100014","PAYPLUG","A5021C1C4EF8848AEF896A629B6D41D5","02","2019"
"40.43","1","00000012916","75165888100014","PAYPLUG.COM","2995A2BDD703C032ACC9321D93919068","01","2019"
"25.0","1","466259","75165888100014","PAYPLUG.COM","B21C44E15E283A46F52B6324B3AE77BF","02","2019"
"45.52","1","497400","75165888100014","PAYPLUG         4405771","CCBDD38770B31CA11E1993450C59213A","01","2019"
"46.31","1","00000013239","75165888100014","PAYPLUG","360D815479BE3A6391347B67A5B37D15","02","2019"
"35.8","1","00000013239","75165888100014","PAYPLUG","713C93FCD33FC40941D88C9E949651B3","01","2019"
"36.13","1","466259","75165888100014","PAYPLUG.COM","ED12979D865218B95C01726C92CF04D9","01","2019"
"97.84","1","497400","75165888100014","PAYPLUG         4405771","FA53414006701587A9F0E671BC403245","01","2019"
"548.0","1","497400","75165888100014","PAYPLUG         4405771","96EB5A2DE9DAE1994CE68F19FE943A64","01","2019"
"93.72","1","466259","75165888100014","PAYPLUG.COM","29EF39700FBEB1007E6CF19A6646B96B","03","2019"
"73.0","1","497400","75165888100014","PAYPLUG         4405771","E2DC1A52F40C85F917F85F56E5D355CA","02","2019"
"33.5","1","466259","75165888100014","PAYPLUG.COM","6AB85B786855BD19F6BAC2557515F2F9","02","2019"
"19.15","1","466259","75165888100014","PAYPLUG.COM","EB859BF7FFA751CA1A7CA404012DA5E1","03","2019"
"66.26","1","00000012916","75165888100014","PAYPLUG.COM","C4FD0FE6DFBDC542DE5434EB0F974FC4","03","2019"
"166.5","1","00000012916","75165888100014","PAYPLUG.COM","9DDFA9339CF24C9D638456458D164BB3","01","2019"
"69.3","1","466259","75165888100014","PAYPLUG.COM","3C070559D4EB17E81833545571BA8C4C","02","2019"
"274.8","1","00000013239","75165888100014","PAYPLUG","1EADF2A3782689F6534F266156AB70A5","01","2019"
"42.4","1","00000012916","75165888100014","PAYPLUG.COM","ECC3DC02ED879C126E798226FBF281B6","01","2019"
"98.3","1","497400","75165888100014","PAYPLUG         4405771","B287D55CC95C0FA5B6868E3D296AE9BA","01","2019"
"70.0","1","497400","75165888100014","PAYPLUG         4405771","4DB74187B92317510CE7DAFDAE7ACE60","02","2019"
"204.99","1","497400","75165888100014","PAYPLUG         4405771","09359D0E5675641E677C49E357C4010D","02","2019"
"50.33","1","00000012916","75165888100014","PAYPLUG.COM","8B5C125931AB35BC94344158EAB9E136","01","2019"
"25.19","1","00000012916","75165888100014","PAYPLUG.COM","2DAAF582E6C62109AD7A8CB7795BAB22","03","2019"
"56.89","1","466259","75165888100014","PAYPLUG.COM","A193E40BEE39576528E86B4F3F92B139","02","2019"
"150.0","1","466259","75165888100014","PAYPLUG.COM","0D24A84033A30F6E0241F5F90EBF9EEC","02","2019"
"79.0","1","497400","75165888100014","PAYPLUG         4405771","66F271D28A270980BFD3E62DB4B89A05","01","2019"
"77.5","1","497400","75165888100014","PAYPLUG         4405771","1E16C6054D6EDCD103335A866090AE28","01","2019"
"246.44","1","00000012916","75165888100014","PAYPLUG.COM","7537C13E896037D05BACC27436E95E0C","03","2019"
"60.9","1","00000013239","75165888100014","PAYPLUG","09E1D9F4D8DC52D4F5E735FE4ABF1E3E","01","2019"
"103.0","1","466259","75165888100014","PAYPLUG.COM","6033E2F914BB9E24374FFE18A7D1C505","02","2019"
"25.5","1","497400","75165888100014","PAYPLUG         4405771","3B79C21163742DAFDC2409EE800029B0","01","2019"
"63.43","1","466259","75165888100014","PAYPLUG.COM","AA82516B4B93BA459413B90FCFCCA73D","02","2019"
"45.66","1","00000012916","75165888100014","PAYPLUG.COM","5E92D73316D0D6B67D01F365BB1DB6A6","02","2019"
"89.9","1","497400","75165888100014","PAYPLUG         4405771","7DE264FA35BF3CC6B12CBEEFEEEABEC2","01","2019"
"76.9","1","466259","75165888100014","PAYPLUG.COM","D8197A4B483AA0928F373D8EE5D8D6E8","01","2019"
"84.0","1","466259","75165888100014","PAYPLUG.COM","F9C53CC978AF742A45AF1AEC3D52F189","02","2019"
"51.24","1","497400","75165888100014","PAYPLUG         4405771","F234E9D87B86777270B9456D26995CB7","02","2019"
"144.1","2","466259","75165888100014","PAYPLUG.COM","6FD11908F3D7400BE1C27E94CF56165E","03","2019"
"99.0","1","466259","75165888100014","PAYPLUG.COM","8666499405CBE57D2E85D91E5483A72B","03","2019"
"156.48","1","00000013239","75165888100014","PAYPLUG","FF329E9CF5F060FB45A2336253A7B734","01","2019"
"331.08","1","466259","75165888100014","PAYPLUG.COM","FFC1393B8654F13A055F4630AA36F2FA","01","2019"
"14.15","1","466259","75165888100014","PAYPLUG.COM","83E090BD7D46101025E81A2D684B47EC","03","2019"
"28.44","1","497400","75165888100014","PG JEVAISMIEUX  4739946","C4DE131DDF79E0CFE501B547028E60AD","03","2019"
"39.16","1","466259","75165888100014","CIAMANIMALI","71C8B573A1FF431F8813FF9828A3D10B","03","2019"
"75.7","1","00000012916","75165888100014","CIAMANIMALI","D6D98F4C864BF8B40D7C73740364CA6D","03","2019"
"60.1","1","466259","75165888100014","CIAMANIMALI","7DDDFA14AF828F9E2AABCC6B11829FB2","03","2019"
"349.95","1","466259","75165888100014","ProduceShop","FA9140DA4D4A72BC2795251BA9912C00","03","2019"
"432.35","1","466259","75165888100014","ProduceShop","63015AD5323395E3C5E964EAB86622D5","03","2019"
"95.67","1","466259","75165888100014","Oltrevela.com","3A0C4F7A27A0E3BC3B5D637411E3A510","03","2019"
"99.3","1","466259","75165888100014","PUNTO RIGENERA","844051A31CE6FCD3B4BA422D128C12CB","01","2019"
"67.85","1","466259","75165888100014","PUNTO RIGENERA","908D66C6B450902C6DDF465C99EFB23D","03","2019"
"60.18","1","466259","75165888100014","PUNTO RIGENERA","F5AD5596687293649E20B43E42516A3C","02","2019"
"97.27","1","466259","75165888100014","PUNTO RIGENERA","85FC4411314BFF8F125D8E953A392A5C","03","2019"
"58.02","1","00000012916","75165888100014","PUNTO RIGENERA","A125C71B08C02B25558E5592AC7CC3FA","02","2019"
"131.35","1","00000013239","75165888100014","PAYPLUG","202CFA7329557D05E44DC415DE902EB6","01","2019"
"0.0","2","497400","75165888100014","PAYPLUG         4405771","176B34EA5EEA962373EB3936BABE1A18","02","2019"
"319.0","1","497400","75165888100014","PAYPLUG         4405771","74012580761283B91930A4E74CAC67DE","01","2019"
"207.0","1","00000012916","75165888100014","PAYPLUG.COM","DA39C3706276316E0C765C4763CB7358","02","2019"
"73.2","1","00000012916","75165888100014","PAYPLUG.COM","F716ABCD9793C543208B10D9366FBA8F","02","2019"
"99.9","1","466259","75165888100014","PAYPLUG.COM","602428AB1D5B8ABD73A21845223EE9E4","01","2019"
"24.64","1","466259","75165888100014","PAYPLUG.COM","5D7DA105D49E979B370C09E2343B9734","01","2019"
"143.37","1","497400","75165888100014","PAYPLUG         4405771","7115D411DAB4E4D2471ACDAFA0FA3F19","02","2019"
"103.1","1","497400","75165888100014","PAYPLUG         4405771","43B6A5F1F2504DCC989E604950A8F632","02","2019"
"255.0","1","466259","75165888100014","PAYPLUG.COM","F320F81F8DA8474191385B02981C5E7F","03","2019"
"72.34","1","497400","75165888100014","PAYPLUG         4405771","1716AF97FDB8A3B4C97E5DBE278E6690","02","2019"
"95.3","1","466259","75165888100014","PAYPLUG.COM","A8B13474F0D037D4F0C2126619EB7349","02","2019"
"50.94","1","00000012916","75165888100014","PAYPLUG.COM","CBC80FFA8704BB2746A5D8DEC2E96C5F","02","2019"
"54.17","1","00000013239","75165888100014","PAYPLUG","55BF9061063AD8421519E31C96E1AC27","01","2019"
"50.09","1","00000013239","75165888100014","PAYPLUG","4B6CEDC820E48C02B8563DCE0AEB3FB5","03","2019"
"536.8","1","00000012916","75165888100014","PAYPLUG.COM","381D2280BBECC022736CC9CFF0B1F708","03","2019"
"38.29","1","00000012916","75165888100014","PAYPLUG.COM","6866F8B2E899DDBB901B64DC93B3985B","03","2019"
"47.99","1","466259","75165888100014","PAYPLUG.COM","3FAB6070B804553E8E82B3A9F0369ABC","03","2019"
"61.85","2","497400","75165888100014","PAYPLUG         4405771","BD477807A74685576F854BF06929FC01","01","2019"
"66.35","1","497400","75165888100014","PAYPLUG         4405771","3D664E495DABB4395ED2C7F07F680D43","02","2019"
"68.55","1","466259","75165888100014","PAYPLUG.COM","2CC9D75C9B4A15E4388F038B58971E86","02","2019"
"107.0","1","466259","75165888100014","PAYPLUG.COM","E62B8FBE56F4BA41C00B9671E845EF33","01","2019"
"336.89000000000004","2","00000012916","75165888100014","PAYPLUG.COM","2BAE855A2CC496186DBA2BFD1A5397DD","02","2019"
"241.85","1","466259","75165888100014","GEDSHOP.IT","D155F67ACA98FD2187A264888CD22E9F","03","2019"
"165.18","1","00000012916","75165888100014","PAYPLUG.COM","D1CCFEB79C488E96844D9F386E1B3CEB","02","2019"
"0.0","2","466259","75165888100014","PAYPLUG.COM","77AF4DF88495D106E2565814D288729A","03","2019"
"75.98","1","466259","75165888100014","PAYPLUG.COM","A027062A81D225DB0137A61C370BEBB2","03","2019"
"86.69999999999999","2","466259","75165888100014","PAYPLUG.COM","281A1BC985618AB768D2874390FC4E7B","01","2019"
"48.86","1","00000012916","75165888100014","PAYPLUG.COM","DE5122BFAA7ACC9F03395128FA3A1612","03","2019"
"3.9","1","466259","75165888100014","PAYPLUG.COM","C7A29F9FC10599D51B42E448A4879E20","02","2019"
"379.0","1","466259","75165888100014","PAYPLUG.COM","BBBF84A4D292E37CB31BB10794C494FF","03","2019"
"25.0","1","466259","75165888100014","PAYPLUG.COM","52C8DF4EE4D21C063227171D1E402E19","03","2019"
"55.0","1","466259","75165888100014","PAYPLUG.COM","8601A788776E58360AC2160DDE1F754F","02","2019"
"60.1","1","00000012916","75165888100014","PAYPLUG.COM","C7F164B7B49EDE4A26B6D0B6EA5301A0","02","2019"
"59.28","1","497400","75165888100014","PAYPLUG         4405771","C9A223AC6AD66365B1FC2B0A45237E4C","01","2019"
"15.0","1","466259","75165888100014","PAYPLUG.COM","195479148967AAB7A19BA8A3CDFB5754","01","2019"
"73.6","1","466259","75165888100014","PAYPLUG.COM","AD12A23CF3DAF51E29F9A081858B71CB","02","2019"
"46.59","1","466259","75165888100014","CIAMANIMALI","F7B424DD955DEB78A9231DAA82F59DAD","03","2019"
"49.74","1","466259","75165888100014","CIAMANIMALI","F86051ECF804F702D2F57E424945B74B","03","2019"
"156.27","1","466259","75165888100014","Oltrevela.com","7AB3CF0FC90B1101E95E4BD11ED2E62D","03","2019"
"266.69","1","00000012916","75165888100014","Serviziohotel","621870DFF9B2B5912B08A2C9D02B3C1F","03","2019"
"39.95","1","00000012916","75165888100014","ProduceShop           23 25 RUE JEAN JACQUES ROUSSEA                  PARIS        75001     FRAFRA","83545C79008B0C06C47770A04E1ABB26","03","2019"
"43.73","1","00000012916","75165888100014","PUNTO RIGENERA","632FC2F224B9D6221A8AE1806BE9CA98","02","2019"
"35.6","1","466259","75165888100014","PUNTO RIGENERA","D27896AC48C92DB55DF49B6B876097BD","03","2019"
"584.69","4","466259","75165888100014","PUNTO RIGENERA","980682C6F9C30B10F0C07D6077A90C6A","02","2019"
"53.64","1","00000012916","75165888100014","PUNTO RIGENERA","53ADE1FD68AC442CC606A1CDC06AE679","03","2019"
"35.55","1","00000012916","75165888100014","PAYPLUG.COM","72A9C08EDB34C4D3189EDE130ACE3EF9","03","2019"
"378.0","1","466259","75165888100014","PAYPLUG.COM","4880ED2D01F89D3442637FB61B3E1CD1","03","2019"
"110.24","1","466259","75165888100014","PAYPLUG.COM","74688CBDA0F8DAC1E4BA371B87D512D0","01","2019"
"104.1","1","497400","75165888100014","PAYPLUG         4405771","DAEDB7ECD7D596DA34071DBB3C699E5A","01","2019"
"56.97","1","00000012916","75165888100014","PAYPLUG.COM","A90BE39A37A21DB874972406541A27FD","02","2019"
"323.4","1","466259","75165888100014","PAYPLUG.COM","A491CCEC7D38C431BA8A1C3C49DEB6DF","02","2019"
"81.0","2","466259","75165888100014","PAYPLUG.COM","4D424B19B9520F32399B6CABA07FC2A6","02","2019"
"85.0","1","466259","75165888100014","PAYPLUG.COM","2D3BFEE4AF3F43706CD9C602358F1295","01","2019"
"97.44","1","466259","75165888100014","PAYPLUG.COM","2B2910DD8EA68C66E5C632C5A98166BC","02","2019"
"46.8","1","466259","75165888100014","PAYPLUG.COM","C8BE6686AA893DC523E1132CC9E1BBF0","01","2019"
"161.0","1","00000012916","75165888100014","PAYPLUG.COM","FC78A5FE069BC9294360FBB83B2BD24B","03","2019"
"71.0","1","497400","75165888100014","PAYPLUG         4405771","3DC5F334D4A42FED0A96AC445763BE23","01","2019"
"25.0","1","466259","75165888100014","PAYPLUG.COM","63BEBC9A22ABFF148B2E1ED3CCE9167F","03","2019"
"75.44","1","466259","75165888100014","PAYPLUG.COM","BC17C27083FFCE64A346270BFD589479","03","2019"
"45.97","1","466259","75165888100014","PAYPLUG.COM","A886540072369990C760E2954275E218","03","2019"
"765.0","1","00000012916","75165888100014","PAYPLUG.COM","DAC3F72942B1A26085E35C3E0A4C9099","02","2019"
"100.28","1","497400","75165888100014","PAYPLUG         4405771","C2A2DCAE17EFEA727BDED0D5B880AA32","01","2019"
"100.0","1","00000012916","75165888100014","PAYPLUG.COM","45F8DB90F3E039516E36ED83D7082493","02","2019"
"87.56","1","466259","75165888100014","PAYPLUG.COM","4A6C70C0BC18177F948646B5C4F22CBD","03","2019"
"159.2","1","497400","75165888100014","PAYPLUG         4405771","7F3E70EC72C9D959010D909BF5D7372A","01","2019"
"99.0","1","466259","75165888100014","PAYPLUG.COM","13005878AD4AC4F32D3291BDBC698100","03","2019"
"54.43","1","00000012916","75165888100014","PAYPLUG.COM           23 25 RUE JEAN JACQUES ROUSSEA                  PARIS        75001     FRAFRA","F5F57B4D09C25AB07A41CA4717C8F900","01","2019"
"134.53","2","00000012916","75165888100014","PAYPLUG.COM","73E3F6CD9EF93984A80084EE680C9DCC","03","2019"
"36.25","1","466259","75165888100014","PAYPLUG.COM","757A649125F1F113FE6367BF2F86FA3D","02","2019"
"22.78","1","497400","75165888100014","PAYPLUG         4405771","CB3CDBBBE725883B214ABCE8F63193C1","01","2019"
"262.8","1","466259","75165888100014","PAYPLUG.COM","3EBD934C7122386496E7C44C7308B382","03","2019"
"85.13","1","466259","75165888100014","PAYPLUG.COM","2C8949D8BD8BFB0D9F0A9B436FBF181A","03","2019"
"72.34","1","466259","75165888100014","PAYPLUG.COM","B2ECECE9336BA132ABE4D23A845279A5","03","2019"
"23.8","1","00000012916","75165888100014","PAYPLUG.COM","F4778FA2BB3238C8FB368538CA9E8AD7","02","2019"
"52.02","1","466259","75165888100014","PAYPLUG.COM","614888E7D1D1C40F7745637BA69226C3","03","2019"
"126.0","1","466259","75165888100014","PAYPLUG.COM","47F59A5F9B700A401191DE889C8B1F3E","01","2019"
"47.99","1","466259","75165888100014","PAYPLUG.COM","2910A50EE3BD2CFDBA1819972EC4AD31","02","2019"
"56.19","1","466259","75165888100014","PAYPLUG.COM","F726A6F91CE2B7AC9B0E7DFCB16C5357","02","2019"
"21.7","1","00000013239","75165888100014","PAYPLUG","07D8025B90408FA9064508796F1B4A7B","02","2019"
"65.2","1","00000012916","75165888100014","PAYPLUG.COM","4DB318B048577ED2A326D548BEAA448D","02","2019"
"56.05","1","00000012916","75165888100014","GEDSHOP.IT","9F22061EBCAD1BCC72F3802C9EDC8213","03","2019"
"210.51","1","497400","75165888100014","PAYPLUG         4405771","593B655BB89C6D3835D5EF9C7BE61593","01","2019"
"95.0","1","00000012916","75165888100014","PAYPLUG.COM","7A266D6179FFA2E264E1A74D688FFB77","03","2019"
"235.0","1","466259","75165888100014","PAYPLUG.COM","6E7B39640CB254F75F7F774DA3E7D1C6","02","2019"
"43.3","1","00000012916","75165888100014","PAYPLUG.COM","65AFFB59DE3D9BD85ACC813D6793AA95","03","2019"
"29.99","1","00000012916","75165888100014","PAYPLUG.COM","342A441A38C8424BEC20FFF027B2A57F","03","2019"
"52.5","1","00000012916","75165888100014","PAYPLUG.COM","99FE4DAE3E3E36B0C7EE856F7D88825D","02","2019"
"89.9","1","466259","75165888100014","PAYPLUG.COM","1B791AA3C87BD81F8A15BCBFC731F633","02","2019"
"52.9","1","466259","75165888100014","PAYPLUG.COM","6CC8EB8F36DAB89559E5B663B109853E","03","2019"
"109.69","1","00000012916","75165888100014","BPM POWER.COM","60D7AC04990FA46EC4C82E70B918CC96","03","2019"
"110.0","1","466259","75165888100014","BCAuto Encheres","9876DE28D46F09C2212627EB47B04C08","01","2019"
"185.0","1","00000012916","75165888100014","OXYSTORE","A1AB6088C93B99172CDEF161B0DDB33C","03","2019"
"49.51","1","00000012916","75165888100014","RICAMBI TELEFON","E12F3F2017F78BF45B69D608CE8C724D","03","2019"
"136.17","2","466259","75165888100014","PUNTO RIGENERA","9CEE3111EDCB016BD85AB0B23E5D1CCC","01","2019"
"11.5","1","00000012916","75165888100014","PUNTO RIGENERA","F8D916DFCBC1235ADB0D7E831D4465AF","02","2019"
"138.94","2","00000012916","75165888100014","PUNTO RIGENERA","A4452A6C23F89385A8A356D01077FC8C","02","2019"
"67.12","1","466259","75165888100014","PUNTO RIGENERA","226BC62A4B0E672A43CE5B55BB55116D","02","2019"
"25.5","1","00000012916","75165888100014","PAYPLUG.COM","19B3BE9A9FEAE3457E43EED7399594BD","01","2019"
"72.19","1","466259","75165888100014","PAYPLUG.COM","D12AE00D3B071CF0474E843BB4063F4D","02","2019"
"139.0","1","00000013239","75165888100014","PAYPLUG","BA6AFF52A515E2AD8A75F933D762F616","02","2019"
"24.66","1","466259","75165888100014","PAYPLUG.COM","FE44DC259ACCD987C509CB1B75E722F4","02","2019"
"84.77","1","00000012916","75165888100014","PAYPLUG.COM","4D66C42E17CEC40C586A5A95688FF6E2","02","2019"
"152.5","1","466259","75165888100014","PAYPLUG.COM","F0D6F56D920B403E3DC5C131F68A88EC","03","2019"
"33.54","1","466259","75165888100014","PAYPLUG.COM","F583C6D45F6710EF57807CE518461477","02","2019"
"46.19","1","466259","75165888100014","PAYPLUG.COM","1EF45956BFC2A8501C37C56CFAD9C3A8","03","2019"
"78.23","1","00000012916","75165888100014","PAYPLUG.COM","721236AAE99AE6D18E1F9C982334A4D9","03","2019"
"716.18","1","466259","75165888100014","PAYPLUG.COM","5255DD999405C390B6545BE7DE8211C2","03","2019"
"58.0","1","466259","75165888100014","PAYPLUG.COM","FF5B3EA6C9FE4DB9953885E0FD40959D","02","2019"
"9.83","1","466259","75165888100014","PAYPLUG.COM","A4B73DE8C210283402C072FF098662BD","03","2019"
"60.1","1","466259","75165888100014","PAYPLUG.COM","4625FDC2C5329951609E4001125709D3","02","2019"
"139.8","3","466259","75165888100014","PAYPLUG.COM","339C0CF82848582651E2B95E6AFCF2B1","02","2019"
"389.0","2","00000012916","75165888100014","PAYPLUG.COM","89A593DFF386886A920DC8DC8DB4CEB7","03","2019"
"45.64","1","466259","75165888100014","PAYPLUG.COM","3E991DE42E936F16BDFED4B8FB410DC7","03","2019"
"235.95","1","466259","75165888100014","PAYPLUG.COM","B172AC379F54229AEE7CC0EA43EE2AE2","03","2019"
"34.89","1","466259","75165888100014","PAYPLUG.COM","2FBE329C75BDB02393F10B75688D12FF","01","2019"
"47.72","1","466259","75165888100014","PAYPLUG.COM","B9D8E40DD2500F608F890155D944BE36","02","2019"
"82.55","1","00000012916","75165888100014","PAYPLUG.COM","75DB2EA21466137499793BA9CA84D2B0","01","2019"
"486.78","1","497400","75165888100014","PAYPLUG         4405771","310E03FBD06E612A64A5E2EBF19BDDA3","02","2019"
"320.86","3","466259","75165888100014","PAYPLUG.COM","CDAF6EA4BE0D6CDD24692365641F4899","02","2019"
"243.0","3","497400","75165888100014","PAYPLUG         4405771","1B6762C50030CDDB3D2CAF06FFD7508A","01","2019"
"86.0","1","00000012916","75165888100014","PAYPLUG.COM","35417C9D70E8D94DC585FC857AB8F022","02","2019"
"341.49","1","466259","75165888100014","PAYPLUG.COM","5BE6BBA9315F5ADBE78E6DBFE45BD0A4","03","2019"
"60.0","1","466259","75165888100014","PAYPLUG.COM","385F4E9B75041EA6F33567FCDF7D01A8","02","2019"
"54.0","1","00000012916","75165888100014","PAYPLUG.COM","8462C3528CAFCFB521BB3D7DC6BA1A47","02","2019"
"110.79","1","466259","75165888100014","PAYPLUG.COM","E8496C82345D13C941FA6091F397D23B","01","2019"
"235.0","1","466259","75165888100014","PAYPLUG.COM","8E7D252C23F89F07F1D2E8084E7E9597","03","2019"
"42.8","1","466259","75165888100014","PAYPLUG.COM","58E6B7C125CF562CEDFD223D7E4C8938","03","2019"
"99.0","1","00000012916","75165888100014","PAYPLUG.COM","230E0DE70264DA7F91A55338EB41D01D","03","2019"
"0.0","2","00000012916","75165888100014","PAYPLUG.COM","9C2A7DCD426A546D1607C0917481E629","02","2019"
"1174.25","2","497400","75165888100014","PAYPLUG         4405771","06E4B20AF1ADC04FCDCD3B591A5B509A","02","2019"
"70.9","1","466259","75165888100014","CIAMANIMALI","6DB3C79073151E2DA77BEBE17C456F13","03","2019"
"75.61","1","466259","75165888100014","CIAMANIMALI","8315B1368FC073DABE45910D62D848A4","03","2019"
"99.67","1","466259","75165888100014","MONDIALSHOP.IT","BD4A7A992EB521A4AE97F8D4772D266A","03","2019"
"309.0","1","00000012916","75165888100014","MONDIALSHOP.IT","0F345078B35DAD95864C7F56CD6D754B","03","2019"
"654.9399999999999","8","466259","75165888100014","PUNTO RIGENERA","980682C6F9C30B10F0C07D6077A90C6A","03","2019"
"103.64","1","466259","75165888100014","PUNTO RIGENERA","43E644BFCB77700C200E817268C53783","02","2019"
"20.1","1","466259","75165888100014","PUNTO RIGENERA","919BF725F57FF942BB784F1E25FC929E","03","2019"
"349.51","1","466259","75165888100014","PUNTO RIGENERA","CFEDBFA40CA929F81B5AD84E27366235","02","2019"
"88.07","1","00000012916","75165888100014","PAYPLUG.COM","363ABB263F5E1A16B4E296A671957FCC","02","2019"
